old                                      new
48c11e9b23c9cc231f735842c5e9bb7d970972aa 48e83789d8b83bc5d00fe0348987ab6c5172d501
48e3b0b673953a2715ffe73c0b6d1f25a8cba1d9 48e3b0b673953a2715ffe73c0b6d1f25a8cba1d9
48f77a45d454c2dacc405bc079c65f3e71885d8b ceace1398df67bf231fa5ee022c438b5f6949821
4933088e04e7c2584e65484179f24cdaa9249d43 858e8e5aab89c08a25b23ee291e464ce0fdc85a7
49419dc02cb97685ca0fc46dba255c9ba9732d00 49419dc02cb97685ca0fc46dba255c9ba9732d00
49629d15ba3c7b1fa373c67fa51f5fc438af619b f290be849559cd867d05f7e9c6aea70609fb104b
498462e091bdc8b930ae32534ad884327707f912 03879af1d34ea5afd7b1aa93c3bf5079f0553c25
49bd2e47e026256d1940e546998280556178e601 49bd2e47e026256d1940e546998280556178e601
49f5dabf5f0c86899d0ce54459fb2a8b85085cd2 5d40eb8739b0d2629fee2dddd31dff33cc6b55d2
4a32656a79186b72d8a03303dfb8893827f3c057 b0ffd2a59a6e80d733d637bf425840bea5cb5ee2
4a553fd5a1733dddc4d50450d8108313f2452db5 0d4e2409c7cd90b9efbc85cbe70fd23ca08c8192
4a8ea1215216fbec9540512064e2365adb863046 fc0dd44428046264551853405304ce1749da3f23
4ab22f8df57e935705d43632a39d6c5d5173cba6 4ab22f8df57e935705d43632a39d6c5d5173cba6
4ad7b3e4d833fcc1d2438ba6d49527612b11f043 ebdd35b037163031c19ee737929a1ded6d42dcd8
4b0173d6767ef4f5f29d66cddcf0a3e4a6bdfde8 4b0173d6767ef4f5f29d66cddcf0a3e4a6bdfde8
4b06a14b5cfa38277dba24289914d318610e6791 e0ef043d542bcebc75ee88e48aa2053ece5082dd
4b12337497e6d4e8dd38b82d4bbbcf80cb4ee77c d20934ea602ec40edf4a21fee32f3bbc5c026a2a
4b189868a4f7c864b0676633f3f65d06cc2fc671 d12c7d7699e8d4c27bdc21a7e68172f7c1d7095d
4b235eaee2d702004771096d263508757d24668c e0f6411f8b0fc341c009273e989a581f6184a711
4b6a6dbac612cc743bf74ec861aa40b82cba232a e1dd4efb3a0ddc19525f71bd6821d6afce07b953
4b9ee0691ce47d7dbef92e577a77e8b33ab7dde5 be3d8baf48ae1681c9b451741c5f3e89c205700c
4bd36bbbadc7d3fb983c2ef2afdf49528d690518 4bd36bbbadc7d3fb983c2ef2afdf49528d690518
4bf61f39f7a0217a5f7308eeb3a460c0985bc656 9a5b7c1fdb0a2d8031097c83a20c85c4a06e3ae9
4c32a132b013354f2feabab115de13420b57cbad 4c32a132b013354f2feabab115de13420b57cbad
4d07f5e6b40f5da040c34791c0fc2c73875fdb69 4d07f5e6b40f5da040c34791c0fc2c73875fdb69
4d308fbd9d588778c555fd483fe5f3be826b8c45 2534bf50523e9cc411c9e8353de30c1dedd4ab1a
4d4b48d22593f4c5032a186865ad2f0e292d3b63 95e2b67a717dac3a39a09d87c6069467db96f87c
4d7563aaa4d0b84fcada8e6a047e3ec999e8cff7 faa1bd0915201796016ed069fc42db09221821eb
4db823157eac937b977b70004b4bebef6fc15d7c a39453613b2480060674491958a43f2a9a4dec30
4dbf71a192177f3f1e0af75e560195283c14b07e 845ed4cd93d86e2bffe08cf83bb5c412b92b9a19
4dc6e0c958dfd3538cfc0a2fde96e39fc664a755 409d9e4af5e5f911ab3ff60f4fe48433e1fa7a5d
4df8c4601991b8022c65c0975ec3feab0cea5028 4df8c4601991b8022c65c0975ec3feab0cea5028
4e4bb19df3ad876b79b2f26ebba40f8fe0c4104f ee32afccb94193ab9d38c3f0386fef7a341adc6e
4e5971794ede95c5cf21c5a254c8c76f2d43cc93 c770e3aa00cde3eda18519fa05514d624e507e2a
4e5fc68ad56bff4691b7573a501bac01f8b541cc 7aa59748cf335b15400fd5b579a021b053e68805
4e672d31ef6d7923fe24c5359080a96c824f7dd5 13a34b62aa963c53e28b6e652f4081db660cd549
4e891c4ab092a569bebc4a9800ab33dd61932a28 81e8a48a0e1b67e0dfa972b2bc0927e19cd40ceb
4e94b01c4860af488879be00f91fd38204250b48 cba8d1cd52f1d72add844c5d4e25ea4b82f0e5bf
4eb164839ad5398c7409c610ccc737c56fe66518 8e904b1676cd457bb90741f6918f1763a0239e62
4eb19e2ec97e95c67fabdc39578952660e32bd32 89c28cd0d5c76f18651eda1a75b1519c190df7af
4ed2fe2fedb0babc7cbe6414e59b100fa2493280 e1843445e069da02533a8a0154fee6e9b30dd267
4ee99b9c7396ddbed4857d1313680b4ec8221da5 9e76a4304b22a051c2ee041e9f145580966f8e33
4eedf224d5fa1b3c047e27a9c945a568ac9f483a 4eedf224d5fa1b3c047e27a9c945a568ac9f483a
4f230114663aa854ff82cd310f293d4032ecf837 a9747b009896f568a72007d4aae097a4ea02f3b4
4f6af2eba7d4f3045260c148af93e3a13d4e6fc1 0ee19009b349f9da5da2dbfadffeeb7edddca233
4f7c0259904a58d93b5afdcedfce58fdf01b4b28 4f7c0259904a58d93b5afdcedfce58fdf01b4b28
4fb0f98d6f4ce96622f081b9f7d772747d8f016c 7904d60e96888820447d8ad07bacad13280d4935
4fbca8bc6d33117707933793bb3293d9463c049f 7ffd1d215c45267e38c61bdae55eee7ab5eb31ec
505cb2c9b4c3bbb6ea19aecd6fb3b2d2fa4e92d4 505cb2c9b4c3bbb6ea19aecd6fb3b2d2fa4e92d4
5060d4d68a622f42e5098b74dd43fb2a0c364f8c 8c29a5b76a2f9034f584244a36b1df7bae9dfcef
506425a85f1bd62a986950c037b24ba3a27a5e84 da1a0fda403bfab8ee85155437bf2260f81ab362
50b37db72122d946b4ccbeeb36adcbe478a11729 b8d90ef63f8f3843e92fecf7906409664a3593f3
50c015f58e7e1f213ff2d3762b4cfe59674fd979 51f6b8e4694a4bc4ed86ac858c141fc73e339b2f
513cc95c8f7c9a7f5b9b4af0b79e4a0a04ab7d1a 74b449908935595edcad017da8e98878be12f80a
514212c9875ed7343acc48a0a08cc3f1c0645381 04b36ca1ef6531430e0252d2b87f412b27e43b94
515809d8952b2a39923053346cf8f942942f4eb7 9511248e23a891c72e818e490981506797ad4e33
5160eac6d3877ccac108089cc67859e0c844d11e 5160eac6d3877ccac108089cc67859e0c844d11e
516174ba648612d4aa0e4eea7d9881108c6a8472 97c783a7061a58ef6c0c011171c24b110454b1b5
519f9f9d05470340717d3e7f0343e605f4504723 519f9f9d05470340717d3e7f0343e605f4504723
51c4e54bef08cbb71c6872c811f1299d4b9c0f94 afc3ae42c22f08bbca3416fea39b797fa44f9a9e
51cbad4062efe955004e3f07e75f32f60009e186 51cbad4062efe955004e3f07e75f32f60009e186
51e838fd25e1e82dbe4721ca21d9ea9fc384d445 28ba0bd5f8bdd26b1a5be87e6bdcd9d9024e1f4c
52278fe7b127d1ae8303058a267f1775fe7dd433 52278fe7b127d1ae8303058a267f1775fe7dd433
522e3b049f80cea61b524ed1557efc4d8f74ab5f be2ce9d4238b0440cad68c4bcd7369082c03dd5e
529837a0edaacc0beb0436404835606ac3a7853a ac71827a97265e49136a0734d6c5ea0ba7c7a9d0
52a963316524c3a913ede89e5114fba5288739ae 52a963316524c3a913ede89e5114fba5288739ae
52adf2e8d3e00c41c03f0fd2d791085e08c3400a 52adf2e8d3e00c41c03f0fd2d791085e08c3400a
52d02aac322b56070cc715119a1c329f673294f8 302c8877ee83f4a818bb6492cfe202e9509b8044
52f64684ee2e0b979c500312b51aa4bfcb666c34 33a7414a8449641117090aca45f442c72a2a2133
52fcde9cd2f43f1dbf2d53ba5e76e3f9bf15e5c2 a699c2e582f9e847e7a90e87335730a817e50ff6
5309baa833404492e173147a44a40ef565cc4c34 acf8f0415d1c642e437134d6651c8e5634bad49d
5328239628d58bd1001d39418d56bcfdb691acef c5ea9ef784320b94ec174ac33bb2619338abbe38
53725d58b3ea5921f5de7722e46a1fd82c18167e 4917271b3d27628f5cf23846872884b62849930e
543147b4076e0eccdf00a678612fd8febc196f46 683484296f6bdc2f660fc3d8a3be47d9e408a0ae
543878b3c8835ca5a1fc31b7f679dfafa8fdbe71 543878b3c8835ca5a1fc31b7f679dfafa8fdbe71
543d52d9fc39228d579e97b637f5c45b99c6a8a0 d08a3bec21cfe5c1b0bd930c244d6b55f9a1ebc2
544a47a8fc7a954953cd966155cde545d04dc3f5 ffad5b08d54584e1caf4158869b997bbf52621cc
5472e4f5d940fd117623f0a951321edd78b069c7 e37c420a0d65bb66cb6a536e37bb733ab811f555
5484380bb0ee5bc413ba24df130fef0308ebfc99 f7343eae2b9d063c44a19a2cd23650ba76724416
54a010c7d7a74548da5eda67c56323c3333bbe01 36b33f794e48ed4c78d02a481cb4cb6b87727233
54c44f70d600394b2868d902503b59abc80e29b6 54c44f70d600394b2868d902503b59abc80e29b6
54e351cdc61b1f25f6a9ab195a47a8bb32faac87 54e351cdc61b1f25f6a9ab195a47a8bb32faac87
54e55bfd915544d6708ac86ca8007936202d91e6 eda8fd85e7d5705d87fcff4d0f0f5b72a2a6c029
556ea9535347f7122cefc7c0cd335276d6b90b8a fb95645707f69d205686559c20565e4aa88726d0
5591ff45ed431f733dc7c2fe944c5e52c760a7ad 6c71e08a6d8d0ef46e83de6c4b97bbee0408b5e0
55af776c858527543038d582794ef1c6425932da c189bb6e16b31651fda5c4a5831da6c5a59c2833
55b9fac227e88543e9db9c2c502f595d7b026306 490f1dfe930c2dbeda59d66f7fd97e079e2425ab
55c7089915c9781bd94c0043d771ebe356792f26 55c7089915c9781bd94c0043d771ebe356792f26
55db6f93944fca2e3dbef209fead55977c903f60 962121dc21766fd93c2cfe83a1e11f3d6602502f
55e9b4779e1b962b973d86198833ab4df35a2168 55e9b4779e1b962b973d86198833ab4df35a2168
5620db05081233f6326332b68ab9e7a05f655c71 b71402d0da7570465be060e8c884832b76ed8e77
562aaa161478b6a257e051e7d8aebaf33e068a18 d7d3694a1d2cfea5f16df4e37986c9c432b782d3
564fec5f07c053d867330c530549567a6aea16ec 564fec5f07c053d867330c530549567a6aea16ec
566ea07cff7ea9a2d6882110dc82176748f87356 566ea07cff7ea9a2d6882110dc82176748f87356
56a585d5b0f3a2e473bb1d6af9754ea43e6fb4ce 2261e3a4c869cc9bd881abbe45790e77814cb197
56ba5d58eba0ab085c8830b6ab4ffed4aef31d1d c4d3b0a69f5d3d40c584e9c0f39130fb9aee0368
56db34fc2bedf52b5461f9222365c40dbe6b3952 56db34fc2bedf52b5461f9222365c40dbe6b3952
56dd8e3a8b274abd647d7cb8bc098e543e8834ab e61627d300ff0266f49ae61a49ee5474b1a2d84b
56f5777f6d0911fe7ea3f918dc5d61068f21f9fc 56f5777f6d0911fe7ea3f918dc5d61068f21f9fc
57302fb8517677109223acdcbe58d308e538bc75 a3ccefb11e47121c9ffeb5fad98913eb7f679657
579612580918b4184cec285e39e645a7ce8d4aa9 579612580918b4184cec285e39e645a7ce8d4aa9
5865a7d929ebdd958c7601496a7a0f4280a6e722 206f612209bc85418fb9b432cbcdf56bd4e96337
586be9b8cc913b269603098722558fead2372b69 586be9b8cc913b269603098722558fead2372b69
58734053aa54f4eeaa38be616e9c84d60e294894 58734053aa54f4eeaa38be616e9c84d60e294894
58743d4b0f3c606baba625812f9eb11f66fb63cb 58743d4b0f3c606baba625812f9eb11f66fb63cb
58b9d0b6750f0c49ddbd25d6a0ddda25b84335ee a718cf5e9c7fef215e4c4a2e8c3df688e82ebe5f
591122a4cc87b997e71f0c2c19ec511d9fb78490 591122a4cc87b997e71f0c2c19ec511d9fb78490
592914078ad043cbd19b7a226d6ba066aa65968f ca092f90b5a18147ef64e9eab2e21175727c5db4
593166e0c9b65ab2ef56af1d4b595e64efd82648 593166e0c9b65ab2ef56af1d4b595e64efd82648
5956f86e34d61394d26ebae3b81b73d213ca1bdb 3f1516eb046c3e3b5fdf830a523ba8ba81c76e8b
5981b835ebad4e5c7b7cb79ffd9eb9c257fd198a 620b1fa870ef12dbf5c197c96ba1489c907adf2a
59c343cdd90529765e8c75c13cf38d63c00055c4 99849b5edb2161b1c90f1081a804440fbd1b0646
59e218fe8692ba69a0e8fddc88e09be4e408da0c f29ffa690912a8eedb2187692ea958f3a15b064a
5a5fb5e8a8b383736703dbd64e72194eb6cab5c1 8bc5bd8f06ecf98bd3f9f9aa6a7f7942f5f13ef7
5a8249d32bdcfaf43d026952a6783c9a1e461563 5a8249d32bdcfaf43d026952a6783c9a1e461563
5a85a5934e6a531369bc85b61e55f41889429ae3 c6aa1e6161c94b99388abf950cc71f3841b8a3fb
5a99d0e2d7bf7ea822fd41a74f713008bacba1a5 e69f53acef366f3327e43487c0869b27b0e68c4a
5a9f6db67530dc280fbe8e9fb4d533578ddd2815 85f8f52dbc40fc8867315e1dab27f2d4d2ff5b4b
5ad71895508dfb5ece81f114a2be8329350f4626 9cc8c1265af23d659eb51deb9a49c23eb29224ba
5b120968f9f1701a61c5d404f8d231cf086f717b 58a005b18c5e1e538bdd70823a310d062cd8c08a
5b1a98e73f9d1dde67caf7b3eaa29a29379ce6b5 faef15d0800ed5b80e2ba2dafe8ee98e57bc8b4c
5b1fe7c35c77e80051784933aeb4429a9391ce79 56e05e8c599bf7104aa9e5e0b72cf3f2cb6bcb8d
5b37be3b01d199f4f4a502188c11e5a84bca15ee 647ff54c70f04641f044a55436b3aa103cad57a9
5b3bf968062f61b4bc21d89390af2f7638c2c47c edceb4e76339ae8d7e0fec29ec40f857cc54fbac
5bb394adb499c35727d0eb443af2373bf5b7509f 353a1903ee63f7f478fafe1692fac4641af8594f
5bc0211c6f81739d0614976091f7b5ead8b09c22 5bc0211c6f81739d0614976091f7b5ead8b09c22
5bc0c7022f442945f671eab130506e1965b32948 176457703b0d4b910e65b78ebb3e6817f0aa7a74
5bd92faf1db0b0cb0ad3e560e97ef7a8ce2fb998 3ca6120ed56e010dbf4441babd87c1cbec68a2d7
5bf32807464451ea215e04aa9f580c5831cd14da 3a4c047183a2733803feede7fee4fc519dfe3f2c
5c2f8e469262563049f480e1de880eafbceb36ef eca218d15a6e43f8c169887c89cc54f01afab1f8
5c35edce4bd96dccb0c1dafe58c55ee55daf6397 9e02800c0e99ce5a5d3e488da5db0be652c87fea
5c7642b85e0d28dfbcd08d6d69d073b33fc9b021 5c7642b85e0d28dfbcd08d6d69d073b33fc9b021
5c88fe2c55a79c6845329dfae51ff03815ee6b6a f56239a78172c0df9250a78881c32d5292e86367
5c98dd8ec59d616d4e70884ab40e6049f8ee7d8e 89c636e4228ad36c29c5bbc4cc3fedfdd0f89d39
5cb86857990231deaf3dc831b66752565917b96f bb1036e57e0155a048e40d1acbc100324bd0cb9c
5cbb1b0d6f56d1dab38af10152c533e99347b7ba 76b805ec7666730d8916c668560ec3d65754beba
5cca10ffc3be133f7fd325f452e90e5301b1628c 7a4468868a5b7ad59e1d17501f1690fe73432d83
5d1bf1b93816bc75dec61fb883c4a912e48f7697 9e73ebf962f7d0366732fc2bc297398713f83c3f
5d2af2b1a008ff64e4baaa8dbe55bbb1f45eb53d 5d2af2b1a008ff64e4baaa8dbe55bbb1f45eb53d
5d819adba936efded415fafb7469800f99a73b4d d691c3397652dacedb53758fcc27dc77f5556518
5da9b03d1533f3fe708b4103bea59b0edfe217c3 c99e041333e62e06ae375db2beab8f05644dbfe1
5dbc054bd30c53a1170344ae13bf9f649cfcdf5d 6e2dd1d8ed3b0fc86859e32d4c3fb5673f0353a2
5dcfcdebc5832dbaeb9ac05cfbf7e6f980cabb54 5dcfcdebc5832dbaeb9ac05cfbf7e6f980cabb54
5de5cd4fceaa4504264fd0db451a00a5b1755728 fdbbbaf7b696b215bda3d74e22e061b95c9b0be2
5e03e582c4e1847f931de7fe078d494687b95079 5e03e582c4e1847f931de7fe078d494687b95079
5e4b7bbd8ebca2433a16d59171c2422a9ee9baa0 f3f61ebdd126f6327a3b2dc8ffb4d616e05dbbcc
5e4fa0736e05c1f4c415d3f191a2c934bfdc95bd 5e4fa0736e05c1f4c415d3f191a2c934bfdc95bd
5e78e9e706ef7fae7ecaa34c7a95375d027d3c3a fb97f1b80014bc0ca8de7bd18dddfe4e3d080e52
5e8acaa6a80abd420e824d192cf5708794e5f0c0 5e8acaa6a80abd420e824d192cf5708794e5f0c0
5eb8c228064582f5851d4b82db38a1efad65ea16 c34cdb05a8cf3d0eb6e359a22ccd175bb2c36d49
5ec3450fafabff71dc686df09c33ea79dccd3213 dcc3672e529c5f28dac4bfb126b32803143f31b1
5ef8f38718b496f298d52f5c106d84a3542a86b8 babafe45cd1a71fcb1a1ecfc8ce98756d8d5ad47
5f1f36a1759af88cedb55e2da921e098a2b988d2 8ad0d4e9391ebbd90b648a972d4dcc3b00a0d9e4
5f5a92d89ae65ed8ed428e7fa1e5c7b6222a0a6d eb602344653b18466341e401180a8ba550152ab1
5f6aae8edf3d5924d9abf3de74f347bfe9544c41 706b3019b63342b9fe85b8efb92ac5ddf7e70275
5f7ab0b559b91da13379ff8b013e483d6a082307 9bf54d7b10a1a479443468855519fa0ea328c50c
5fbcca3f338d3445e24b50a20daea0f6b861b22d a0eb67d621ac295b3af83f5eb0da4d8be1847d6f
5fc395c01b14c277529f3d7af6217776f2820885 539e16902a6080d7177ad5eed09eaa5d433f691a
5fc712351ea89bf39289871873e25b0419e1eae1 ade6fbf02d7fad0cbea1719634aa7fbe3e1cfb27
5fffe557540e0869dd2a6145d794253826b5af2f 2c2890df5ffa0f141e5a199f2ebea6ae076044b5
602dc13fff320250d26470e3f8d51773f5758c55 bc7a8dabdbf2d1174d3b5dd95910e781d17a8fca
6046c1039271c0cddf77c5364cf7817c2667a5ee 99c7a94c1aaeee378830760e4b7490cb4e252d7d
60658bf2d2adbcf8968577607a123a0c6e79b429 7ecabcc3596d29d922fb8c9c7f7cf49ea875f037
6099c5b3e3f7bbc2df174f6d46ebdc3c53af545d a24d6bd1c87882133f07c4678dfca8a805317ad4
60ab91cdcb4daf2e0e3b9365dd85c8a69072de5f 02ab5dd5d0c0d39f10b7fe16550ca20ca165e1ae
60cdcf6507095ecb6c8d6a81aecef6d6a2bac41b 8b298c39b6d092e25a1bbf7e3a8ead25b9d98482
60f229dd04bf5932c8f8b61a0e518c311f2fa59e 60f229dd04bf5932c8f8b61a0e518c311f2fa59e
61342766ea412c6dee3ceee05c28c658329f6559 61342766ea412c6dee3ceee05c28c658329f6559
6138ad5c96b9afccf45bdb5924dd03b9f78a340e 6138ad5c96b9afccf45bdb5924dd03b9f78a340e
6171b1970177515b81e8aad17207d178e3f1f33a 7d157eb4bad9ebabc944db32f1d5363425e633fd
619fa6f79458f90efa5a71a3645b32db4406fbb0 b62fbb12b4e48b76516fb3b89bc37d4a436f8e56
61a3e54932ce4accfd1fae729a6b2cc4968b060b 61a3e54932ce4accfd1fae729a6b2cc4968b060b
620dbe0027d1c1f4f28f79fa3d4fd1f3aa2f4034 620dbe0027d1c1f4f28f79fa3d4fd1f3aa2f4034
6214409cd2c730e233f76c6a3428f48eebdd584b 32e322bd13f0fa4fc78d32f93d3320fdb175c670
62233caa7ea59412526b1ff35809345fffb3cbfe 62233caa7ea59412526b1ff35809345fffb3cbfe
62317694437c4ababca632841719f2547647616d af2182b2aeba6c09b4d523bae411bc8c6fe93e4d
62bd6825c242c4e1adf28de648ea208923af5603 c78a0e559cedb0d1369f686a92894f0ceb008cd0
62dcd505e01ef8111dd95d1aa7496bb7a384724e 308179a121421d7ad262a89e274b22503413668e
62e1037e7234bfd147bbc2d264430caed6bbe4b3 62e1037e7234bfd147bbc2d264430caed6bbe4b3
62f015e9e1e1e9dc9be7a102c6f8631430b7bd95 e49a665c6fa6023fb64c83c3eff1c3726af3c147
63003e0e9bf3d12bdcc28b05cdf74055b2994931 fbd4a3e7ebae7c1a6defdfac48c5f9bee55e7133
6317c178bdb229791349bdf9b1b0c4eaa7d7c067 6317c178bdb229791349bdf9b1b0c4eaa7d7c067
635512f96fca3002aae6b43b8c945eb92dd23e9e fee47eb3126c6abc819e375cf1d4fefb0520df6a
636efb9f7f18c3512b332f46b04d3f93df6a2683 636efb9f7f18c3512b332f46b04d3f93df6a2683
6391a22def43cc748ebcee7f99ca89c092e96c99 99a8de98921aece4b960cf0b8c105e5176fe2905
63a081732538b1c150ef1579c1498a1763af5348 63a081732538b1c150ef1579c1498a1763af5348
63b3f34b5dbb9aa913ce06d0afd1cffc2892fa95 63b3f34b5dbb9aa913ce06d0afd1cffc2892fa95
63c7555b4531cba562551165bf23bb51ec11104d 922423a6ded3b37b31d6df5a8eafbd9853d8b06a
63d81f54727aed6546b59a9ba1e4f4fb3a99b668 7f87f1c9a14ca9bba3dd84fcd64781acd0956aa6
64860145c0619100e17c2f9129a19c46fc27bb2c 64860145c0619100e17c2f9129a19c46fc27bb2c
648628f38f93dcfd07127f8080ad107eabb20b6d 22d42adf86e0579fffedd5c90d1c7c98f1b48a0c
648c47dda0bc993f90b9790d565fe4f4ed9c1108 648c47dda0bc993f90b9790d565fe4f4ed9c1108
64ab44a579fc71a6842d3fd8aab583997db7b510 8eec9ce8fe5608ca5e3aef8edb2fc43b45f9cc0c
64bace8bf8819f8ff7bfb7b2614838f08bccc5b4 64bace8bf8819f8ff7bfb7b2614838f08bccc5b4
64dc30d522f082c1e426315e70114ba2b579ef35 c53e7fd66730a0d2b8d1b25a18d1b66027af1ac2
650d6f0ae383d1837e25615e68f1eacac6f690d4 650d6f0ae383d1837e25615e68f1eacac6f690d4
65270faacc4546ea94817d7da8486b7c78e5ec64 6cdef2c422355cb23748285e7490139ad804f935
6534899514ac26fd883e296e9652aef0a1362676 4b83fef573ea0c0730151dc4bbdc708debf2d0eb
6536a815e57f7aaa50bb833ac0e2fc18ada4f92a 6536a815e57f7aaa50bb833ac0e2fc18ada4f92a
65d1255173e23fd55f04c8d650908d28ffc5e83c 65d1255173e23fd55f04c8d650908d28ffc5e83c
66173164496d9813e5d4669e9cd3f356784f483e 66173164496d9813e5d4669e9cd3f356784f483e
6642dd95dbd1114786831bd6b5e7741dcc5699b3 6642dd95dbd1114786831bd6b5e7741dcc5699b3
668c1e183568d6e0838726b2ab16f81fddb76404 668c1e183568d6e0838726b2ab16f81fddb76404
66b59c37a5f248f6f5e2e2e29866f06dfa75e03b afe9e603b1c6bb5d8912fb029b4ee29978a1b3d7
6715ae458da0e9c7cdbd7aa64dca67e4fa3209e5 a3d178429d3e08c5972fc35365108003ea62d2b9
671eca2661b4e444f0f3ee2198042d16c7af1c63 33dc0036f4e1852ece7a18f9c8cdcabe782c73e5
673dd2810c0259a8b47659df02760768be282604 ac9b6ed4c167dff046e0d96871c153146d98f62b
6775992865ca48b90ea2e5fe5ce31c8738c34c48 6775992865ca48b90ea2e5fe5ce31c8738c34c48
678623f46fd2aad3b478252957cfd18cae32ed1c 678623f46fd2aad3b478252957cfd18cae32ed1c
6788188ce58f19a21685b7202565572468edb826 ac91145913b20c1d02bb92e7da4ae705d87a91fa
679ee03a59875c049eb456e1aa5048c7fe25dbf5 679ee03a59875c049eb456e1aa5048c7fe25dbf5
67aae4e750d4299b990b16c787552d6747511a08 39a7c7579fce34b14e5eca14e2aa68a10b10f137
67b17e0a5c96eca46aeb2d86355a1efcc98148aa 67b17e0a5c96eca46aeb2d86355a1efcc98148aa
67b372789d69913016d9fd7ce498f20a40d9a994 a6045d8c5881392c0966ef4da357daa4d9171a73
6837d0b2a0fe111e776c2332d293ffa74306efc8 a950bcec90921d859b16e8c6e39e744550468285
685d435b62c953a397f33146af1e7ff2a642d4e5 6138f16c03f10842260c1428a698676b00b3adf1
686500cf4577fa5253d9fc27afbdbc13c13702d0 17f9c7ac174ef95935a8715fb993549339e8de3e
6898900b8f6139d23e8f17396a3cb0cdc25bfeac fe8b1a28b98d43e46382217e59984fb7b886c36f
68a6c7de1062975bf12d515708c5ad8edaa33661 68a6c7de1062975bf12d515708c5ad8edaa33661
68a98c80933aa1cad87474455d2e17bf4b5be448 1b853893f449f2b9213822dbf99ccccbb72188c5
68c29b4dfbed6a2ef3669dc9d9a5528883504c5f 9dbba5a21848a648af6227db22f7de6b3d2684b9
68fb4ef936425eea2de2a6f58ecbe770af02e0de 818971928ca0f212d1f48151e9acc017400918c6
68fbac22051b0b41415985ce9d1e193b8ec7bed0 033e19b1e542bebe0614efc62cf9a959a0447990
6928a30192cc6056b0149192dc063cce11bcee2e 6928a30192cc6056b0149192dc063cce11bcee2e
6945364d22697015c26ddc518d818ffef23c7893 eadef481c9713c3f1f0b65c73dd29952fa443ef3
698ec84f872972b60537b30288fe560adab59012 698ec84f872972b60537b30288fe560adab59012
69b41813b6b2e1e86c54fbe0eab3ea9427288a4f 69b41813b6b2e1e86c54fbe0eab3ea9427288a4f
69d6b0921e329c323c319369fcae69b7508095e0 69d6b0921e329c323c319369fcae69b7508095e0
6a1366bf42dd3ea011e3bd42c57296fa50570c51 2da68d22e6802fcd44a08fe11188ea09f2d218e3
6a149afe85bdb1083416e34468f8a9bc0c0c26e4 6a149afe85bdb1083416e34468f8a9bc0c0c26e4
6a1f423929fc6f1e8294da1d01ae2e384cc06159 f116b5798dd3cc13c6052035dc8d83acb25510d8
6a72a38b291e4b8c2bf20267abd9b74c48f45025 74cdf11639d9cf67dd0c9bec0ce2fc0650094b94
6a84ebf0d39265ee50ef8e7869923971a295597d b0da8ae7a9e43411caa69cf275b281394a1aa0f1
6a8fb73b51c60bfd78b13f49482b597f370ee213 2590c4a26b5ef3b03ebd00b7cc1bd9a37e0ec9f0
6b17bf42876e3127eb19774537285a0681509dd5 6b17bf42876e3127eb19774537285a0681509dd5
6b33f9fc13765edc8bd217ddc05434f38c9af31b f94ff87e9754cf6c870a504aa45ba6fc99ddfc5b
6b3e99bd8ba03414a0271f2964002f1a984b47ea ef7e08565bdfdd2f0d4e6f19e31826942632fe33
6b7e36074efcccf19814299696528b41e6bfd754 2b7380d54985a28b99747ecc3310ff4ab0c947d5
6bc315a48ef5e7b024214b02c297a4714cdd39e9 f4f4325972a74600dc4cba99d8a3e05de4e13fdb
6bc49b634506098159d12562cfc69bcec8c13768 a92931905b511d7ac9a891efddf8b16c233136fe
6bd686173d5d7afc88da40c21e3c4089e45cd91d 6bd686173d5d7afc88da40c21e3c4089e45cd91d
6c1b5a0e6382f256da844d56c1f977fa80f1ddff 92aa42df67b4c36e27ddacc1ca68d9b411a26a94
6c88d3ef4bba67f971c5593327d90cf9b8943c19 7c19ca5e9066b2cfc5dca45e8c4913e0e60bbad2
6cad1e22e7fcf65548421445bd98c06618d8f08a 3e0fcfb7390f47704029a2894cc82c366f11b429
6cc2bdab47250fd0f83687440b2e00d7d0250dfa 6cc2bdab47250fd0f83687440b2e00d7d0250dfa
6cd49a7da72f96530f4795cf699e49ee5904f9a3 2a7fddad866ba73dda933daf310a948469f25bf3
6ce07fc6431d63f1ee9cc1e7154a6329454a7a21 6ce07fc6431d63f1ee9cc1e7154a6329454a7a21
6d3683a7a4752dc89e5930e693139bdd4f21f257 6d3683a7a4752dc89e5930e693139bdd4f21f257
6d406119178880ecd25e577481d50f59a19bb64a 6d406119178880ecd25e577481d50f59a19bb64a
6d41ae06e7a52ea94dfa55271566209aadd0070c fdf22c8828245ecc62597d22930eb74f39a64cc0
6d4bb3376685b93da0e5fe229999d16eea0300bf 65b2e5559a0955799c505ff1e5334faa441678bb
6d4ce2fad3c95e4f07e3b5b47f5b5f6a55b5844f 85f1431e6e5d23bd9adf5050cb70e0a78e61a2d7
6daee981867c49ec283631432d95930130aea893 f07c85c87a83485cf795bc4133618c957b6bbfd1
6ded63a4c94fa613db015b682eb98595d6f3f5ea fa1fab89b343c79b02781a87be55007e68f102ee
6e4f1e5fee7442e6c2abec3411762c8cf49aa7e4 6e4f1e5fee7442e6c2abec3411762c8cf49aa7e4
6e7ede35fea493bb31506c2bffcc5a28ab2bad8b c5ca362b635d88840381c7b2c65a662e7a7139f8
